Mag_AB	SNR	zodi	Filt	time
  23.40   10.0  3.0  F129         83
  23.40   10.0  3.0  F158         83
  23.40   10.0  3.0  F184        128
  23.40   10.0  3.0  F146         37
  23.40   10.0  3.0  F213        575
  23.40   15.0  1.4  F062         83
  23.40   15.0  1.4  F087        119
  23.40   15.0  1.4  F106        110
  23.40   15.0  1.4  F129        110
  23.40   15.0  1.4  F158        110
  23.40   15.0  1.4  F184        183
  23.40   15.0  1.4  F146         46
  23.40   15.0  1.4  F213       1241
  23.40   15.0  2.0  F062         92
  23.40   15.0  2.0  F087        128
  23.40   15.0  2.0  F106        119
  23.40   15.0  2.0  F129        119
  23.40   15.0  2.0  F158        119
  23.40   15.0  2.0  F184        201
  23.40   15.0  2.0  F146         55
  23.40   15.0  2.0  F213       1259
  23.40   15.0  3.0  F062        101
  23.40   15.0  3.0  F087        137
  23.40   15.0  3.0  F106        137
  23.40   15.0  3.0  F129        137
  23.40   15.0  3.0  F158        137
  23.40   15.0  3.0  F184        228
  23.40   15.0  3.0  F146         55
  23.40   15.0  3.0  F213       1286
  23.40   20.0  1.4  F062        119
  23.40   20.0  1.4  F087        165
  23.40   20.0  1.4  F106        165
  23.40   20.0  1.4  F129        165
  23.40   20.0  1.4  F158        165
  23.40   20.0  1.4  F184        283
  23.40   20.0  1.4  F146         73
  23.40   20.0  1.4  F213       2198
  23.40   20.0  2.0  F062        128
  23.40   20.0  2.0  F087        183
  23.40   20.0  2.0  F106        183
  23.40   20.0  2.0  F129        183
  23.40   20.0  2.0  F158        174
  23.40   20.0  2.0  F184        311
  23.40   20.0  2.0  F146         73
  23.40   20.0  2.0  F213       2235
  23.40   20.0  3.0  F062        137
  23.40   20.0  3.0  F087        210
  23.40   20.0  3.0  F106        210
  23.40   20.0  3.0  F129        210
  23.40   20.0  3.0  F158        210
  23.40   20.0  3.0  F184        356
  23.40   20.0  3.0  F146         83
  23.40   20.0  3.0  F213       2290
  23.40   50.0  1.4  F062        447
  23.40   50.0  1.4  F087        712
  23.40   50.0  1.4  F106        703
  23.40   50.0  1.4  F129        703
  23.40   50.0  1.4  F158        712
  23.40   50.0  1.4  F184       1460
  23.40   50.0  1.4  F146        311
  23.40   50.0  1.4  F213      13744
  23.40   50.0  2.0  F062        520
  23.40   50.0  2.0  F087        876
  23.40   50.0  2.0  F106        867
  23.40   50.0  2.0  F129        858
  23.40   50.0  2.0  F158        858
  23.40   50.0  2.0  F184       1679
  23.40   50.0  2.0  F146        365
  23.40   50.0  2.0  F213      13963
  23.40   50.0  3.0  F062        666
  23.40   50.0  3.0  F087       1140
  23.40   50.0  3.0  F106       1140
  23.40   50.0  3.0  F129       1131
  23.40   50.0  3.0  F158       1113
  23.40   50.0  3.0  F184       2043
  23.40   50.0  3.0  F146        447
  23.40   50.0  3.0  F213      14319
  23.50    5.0  1.4  F062         37
  23.50    5.0  1.4  F087         46
  23.50    5.0  1.4  F106         46
  23.50    5.0  1.4  F129         46
  23.50    5.0  1.4  F158         46
  23.50    5.0  1.4  F184         64
  23.50    5.0  1.4  F146         19
  23.50    5.0  1.4  F213        174
  23.50    5.0  2.0  F062         37
  23.50    5.0  2.0  F087         46
  23.50    5.0  2.0  F106         46
  23.50    5.0  2.0  F129         46
  23.50    5.0  2.0  F158         46
  23.50    5.0  2.0  F184         64
  23.50    5.0  2.0  F146         19
  23.50    5.0  2.0  F213        174
  23.50    5.0  3.0  F062         37
  23.50    5.0  3.0  F087         46
  23.50    5.0  3.0  F106         46
  23.50    5.0  3.0  F129         46
  23.50    5.0  3.0  F158         46
  23.50    5.0  3.0  F184         64
  23.50    5.0  3.0  F146         19
  23.50    5.0  3.0  F213        183
  23.50   10.0  1.4  F062         64
  23.50   10.0  1.4  F087         83
  23.50   10.0  1.4  F106         83
  23.50   10.0  1.4  F129         83
  23.50   10.0  1.4  F158         83
  23.50   10.0  1.4  F184        128
  23.50   10.0  1.4  F146         37
  23.50   10.0  1.4  F213        666
  23.50   10.0  2.0  F062         64
  23.50   10.0  2.0  F087         92
  23.50   10.0  2.0  F106         83
  23.50   10.0  2.0  F129         83
  23.50   10.0  2.0  F158         83
  23.50   10.0  2.0  F184        137
  23.50   10.0  2.0  F146         37
  23.50   10.0  2.0  F213        675
  23.50   10.0  3.0  F062         64
  23.50   10.0  3.0  F087         92
  23.50   10.0  3.0  F106         92
  23.50   10.0  3.0  F129         92
  23.50   10.0  3.0  F158         92
  23.50   10.0  3.0  F184        146
  23.50   10.0  3.0  F146         37
  23.50   10.0  3.0  F213        694
  23.50   15.0  1.4  F062         92
  23.50   15.0  1.4  F087        128
  23.50   15.0  1.4  F106        128
  23.50   15.0  1.4  F129        128
  23.50   15.0  1.4  F158        128
  23.50   15.0  1.4  F184        210
  23.50   15.0  1.4  F146         55
  23.50   15.0  1.4  F213       1487
  23.50   15.0  2.0  F062        101
  23.50   15.0  2.0  F087        137
  23.50   15.0  2.0  F106        137
  23.50   15.0  2.0  F129        137
  23.50   15.0  2.0  F158        137
  23.50   15.0  2.0  F184        228
  23.50   15.0  2.0  F146         55
  23.50   15.0  2.0  F213       1505
  23.50   15.0  3.0  F062        110
  23.50   15.0  3.0  F087        156
  23.50   15.0  3.0  F106        156
  23.50   15.0  3.0  F129        156
  23.50   15.0  3.0  F158        156
  23.50   15.0  3.0  F184        256
  23.50   15.0  3.0  F146         64
  23.50   15.0  3.0  F213       1551
  23.50   20.0  1.4  F062        128
  23.50   20.0  1.4  F087        183
  23.50   20.0  1.4  F106        183
  23.50   20.0  1.4  F129        183
  23.50   20.0  1.4  F158        183
  23.50   20.0  1.4  F184        320
  23.50   20.0  1.4  F146         83
  23.50   20.0  1.4  F213       2636
  23.50   20.0  2.0  F062        137
  23.50   20.0  2.0  F087        201
  23.50   20.0  2.0  F106        201
  23.50   20.0  2.0  F129        201
  23.50   20.0  2.0  F158        201
  23.50   20.0  2.0  F184        356
  23.50   20.0  2.0  F146         83
  23.50   20.0  2.0  F213       2682
  23.50   20.0  3.0  F062        156
  23.50   20.0  3.0  F087        247
  23.50   20.0  3.0  F106        247
  23.50   20.0  3.0  F129        247
  23.50   20.0  3.0  F158        238
  23.50   20.0  3.0  F184        420
  23.50   20.0  3.0  F146        101
  23.50   20.0  3.0  F213       2755
  23.50   50.0  1.4  F062        511
  23.50   50.0  1.4  F087        830
  23.50   50.0  1.4  F106        821
  23.50   50.0  1.4  F129        821
  23.50   50.0  1.4  F158        821
  23.50   50.0  1.4  F184       1724
  23.50   50.0  1.4  F146        365
  23.50   50.0  1.4  F213      16499
  23.50   50.0  2.0  F062        612
  23.50   50.0  2.0  F087       1022
  23.50   50.0  2.0  F106       1022
  23.50   50.0  2.0  F129       1013
  23.50   50.0  2.0  F158       1004
  23.50   50.0  2.0  F184       1989
  23.50   50.0  2.0  F146        429
  23.50   50.0  2.0  F213      16754
  23.50   50.0  3.0  F062        785
  23.50   50.0  3.0  F087       1350
  23.50   50.0  3.0  F106       1350
  23.50   50.0  3.0  F129       1341
  23.50   50.0  3.0  F158       1314
  23.50   50.0  3.0  F184       2426
  23.50   50.0  3.0  F146        539
  23.50   50.0  3.0  F213      17192
  23.60    5.0  1.4  F062         37
  23.60    5.0  1.4  F087         46
  23.60    5.0  1.4  F106         46
  23.60    5.0  1.4  F129         46
  23.60    5.0  1.4  F158         46
  23.60    5.0  1.4  F184         73
  23.60    5.0  1.4  F146         19
  23.60    5.0  1.4  F213        201
  23.60    5.0  2.0  F062         37
  23.60    5.0  2.0  F087         46
  23.60    5.0  2.0  F106         46
  23.60    5.0  2.0  F129         46
  23.60    5.0  2.0  F158         46
  23.60    5.0  2.0  F184         73
  23.60    5.0  2.0  F146         19
  23.60    5.0  2.0  F213        210
  23.60    5.0  3.0  F062         37
  23.60    5.0  3.0  F087         55
  23.60    5.0  3.0  F106         46
  23.60    5.0  3.0  F129         46
  23.60    5.0  3.0  F158         46
  23.60    5.0  3.0  F184         73
  23.60    5.0  3.0  F146         19
  23.60    5.0  3.0  F213        210
  23.60   10.0  1.4  F062         64
  23.60   10.0  1.4  F087         92
  23.60   10.0  1.4  F106         92
  23.60   10.0  1.4  F129         92
  23.60   10.0  1.4  F158         92
  23.60   10.0  1.4  F184        137
  23.60   10.0  1.4  F146         37
  23.60   10.0  1.4  F213        794
  23.60   10.0  2.0  F062         73
  23.60   10.0  2.0  F087         92
  23.60   10.0  2.0  F106         92
  23.60   10.0  2.0  F129         92
  23.60   10.0  2.0  F158         92
  23.60   10.0  2.0  F184        146
  23.60   10.0  2.0  F146         37
  23.60   10.0  2.0  F213        803
  23.60   10.0  3.0  F062         73
  23.60   10.0  3.0  F087        101
  23.60   10.0  3.0  F106        101
  23.60   10.0  3.0  F129        101
  23.60   10.0  3.0  F158        101
  23.60   10.0  3.0  F184        165
  23.60   10.0  3.0  F146         46
  23.60   10.0  3.0  F213        830
  23.60   15.0  1.4  F062        101
  23.60   15.0  1.4  F087        137
  23.60   15.0  1.4  F106        137
  23.60   15.0  1.4  F129        137
  23.60   15.0  1.4  F158        137
  23.60   15.0  1.4  F184        238
  23.60   15.0  1.4  F146         64
  23.60   15.0  1.4  F213       1779
  23.60   15.0  2.0  F062        110
  23.60   15.0  2.0  F087        156
  23.60   15.0  2.0  F106        156
  23.60   15.0  2.0  F129        156
  23.60   15.0  2.0  F158        156
  23.60   15.0  2.0  F184        256
  23.60   15.0  2.0  F146         64
  23.60   15.0  2.0  F213       1815
  23.60   15.0  3.0  F062        119
  23.60   15.0  3.0  F087        183
  23.60   15.0  3.0  F106        174
  23.60   15.0  3.0  F129        174
  23.60   15.0  3.0  F158        174
  23.60   15.0  3.0  F184        301
  23.60   15.0  3.0  F146         73
  23.60   15.0  3.0  F213       1861
  23.60   20.0  1.4  F062        137
  23.60   20.0  1.4  F087        201
  23.60   20.0  1.4  F106        201
  23.60   20.0  1.4  F129        201
  23.60   20.0  1.4  F158        201
  23.60   20.0  1.4  F184        374
  23.60   20.0  1.4  F146         92
  23.60   20.0  1.4  F213       3165
  23.60   20.0  2.0  F062        156
  23.60   20.0  2.0  F087        228
  23.60   20.0  2.0  F106        228
  23.60   20.0  2.0  F129        228
  23.60   20.0  2.0  F158        228
  23.60   20.0  2.0  F184        420
  23.60   20.0  2.0  F146        101
  23.60   20.0  2.0  F213       3220
  23.60   20.0  3.0  F062        183
  23.60   20.0  3.0  F087        283
  23.60   20.0  3.0  F106        283
  23.60   20.0  3.0  F129        283
  23.60   20.0  3.0  F158        274
  23.60   20.0  3.0  F184        493
  23.60   20.0  3.0  F146        110
  23.60   20.0  3.0  F213       3302
  23.60   50.0  1.4  F062        584
  23.60   50.0  1.4  F087        967
  23.60   50.0  1.4  F106        958
  23.60   50.0  1.4  F129        958
  23.60   50.0  1.4  F158        967
  23.60   50.0  1.4  F184       2034
  23.60   50.0  1.4  F146        429
  23.60   50.0  1.4  F213      19800
  23.60   50.0  2.0  F062        712
  23.60   50.0  2.0  F087       1204
  23.60   50.0  2.0  F106       1195
  23.60   50.0  2.0  F129       1186
  23.60   50.0  2.0  F158       1186
  23.60   50.0  2.0  F184       2353
  23.60   50.0  2.0  F146        502
  23.60   50.0  2.0  F213      20119
  23.60   50.0  3.0  F062        922
  23.60   50.0  3.0  F087       1596
  23.60   50.0  3.0  F106       1596
  23.60   50.0  3.0  F129       1587
  23.60   50.0  3.0  F158       1551
  23.60   50.0  3.0  F184       2882
  23.60   50.0  3.0  F146        639
  23.60   50.0  3.0  F213      20639
  23.70    5.0  1.4  F062         37
  23.70    5.0  1.4  F087         55
  23.70    5.0  1.4  F106         55
  23.70    5.0  1.4  F129         55
  23.70    5.0  1.4  F158         55
  23.70    5.0  1.4  F184         73
  23.70    5.0  1.4  F146         19
  23.70    5.0  1.4  F213        247
  23.70    5.0  2.0  F062         37
  23.70    5.0  2.0  F087         55
  23.70    5.0  2.0  F106         55
  23.70    5.0  2.0  F129         55
  23.70    5.0  2.0  F158         55
  23.70    5.0  2.0  F184         73
  23.70    5.0  2.0  F146         19
  23.70    5.0  2.0  F213        247
  23.70    5.0  3.0  F062         46
  23.70    5.0  3.0  F087         55
  23.70    5.0  3.0  F106         55
  23.70    5.0  3.0  F129         55
  23.70    5.0  3.0  F158         55
  23.70    5.0  3.0  F184         83
  23.70    5.0  3.0  F146         28
  23.70    5.0  3.0  F213        256
  23.70   10.0  1.4  F062         73
  23.70   10.0  1.4  F087        101
  23.70   10.0  1.4  F106        101
  23.70   10.0  1.4  F129        101
  23.70   10.0  1.4  F158        101
  23.70   10.0  1.4  F184        156
  23.70   10.0  1.4  F146         46
  23.70   10.0  1.4  F213        949
  23.70   10.0  2.0  F062         73
  23.70   10.0  2.0  F087        101
  23.70   10.0  2.0  F106        101
  23.70   10.0  2.0  F129        101
  23.70   10.0  2.0  F158        101
  23.70   10.0  2.0  F184        165
  23.70   10.0  2.0  F146         46
  23.70   10.0  2.0  F213        967
  23.70   10.0  3.0  F062         83
  23.70   10.0  3.0  F087        119
  23.70   10.0  3.0  F106        119
  23.70   10.0  3.0  F129        119
  23.70   10.0  3.0  F158        110
  23.70   10.0  3.0  F184        183
  23.70   10.0  3.0  F146         46
  23.70   10.0  3.0  F213        995
  23.70   15.0  1.4  F062        110
  23.70   15.0  1.4  F087        156
  23.70   15.0  1.4  F106        156
  23.70   15.0  1.4  F129        156
  23.70   15.0  1.4  F158        156
  23.70   15.0  1.4  F184        274
  23.70   15.0  1.4  F146         64
  23.70   15.0  1.4  F213       2144
  23.70   15.0  2.0  F062        119
  23.70   15.0  2.0  F087        174
  23.70   15.0  2.0  F106        174
  23.70   15.0  2.0  F129        174
  23.70   15.0  2.0  F158        174
  23.70   15.0  2.0  F184        301
  23.70   15.0  2.0  F146         73
  23.70   15.0  2.0  F213       2171
  23.70   15.0  3.0  F062        137
  23.70   15.0  3.0  F087        201
  23.70   15.0  3.0  F106        201
  23.70   15.0  3.0  F129        201
  23.70   15.0  3.0  F158        201
  23.70   15.0  3.0  F184        347
  23.70   15.0  3.0  F146         83
  23.70   15.0  3.0  F213       2235
  23.70   20.0  1.4  F062        156
  23.70   20.0  1.4  F087        228
  23.70   20.0  1.4  F106        228
  23.70   20.0  1.4  F129        228
  23.70   20.0  1.4  F158        228
  23.70   20.0  1.4  F184        429
  23.70   20.0  1.4  F146        101
  23.70   20.0  1.4  F213       3804
  23.70   20.0  2.0  F062        174
  23.70   20.0  2.0  F087        265
  23.70   20.0  2.0  F106        265
  23.70   20.0  2.0  F129        265
  23.70   20.0  2.0  F158        265
  23.70   20.0  2.0  F184        484
  23.70   20.0  2.0  F146        110
  23.70   20.0  2.0  F213       3867
  23.70   20.0  3.0  F062        201
  23.70   20.0  3.0  F087        329
  23.70   20.0  3.0  F106        329
  23.70   20.0  3.0  F129        329
  23.70   20.0  3.0  F158        320
  23.70   20.0  3.0  F184        575
  23.70   20.0  3.0  F146        128
  23.70   20.0  3.0  F213       3968
  23.70   50.0  1.4  F062        684
  23.70   50.0  1.4  F087       1131
  23.70   50.0  1.4  F106       1122
  23.70   50.0  1.4  F129       1113
  23.70   50.0  1.4  F158       1131
  23.70   50.0  1.4  F184       2408
  23.70   50.0  1.4  F146        511
  23.70   50.0  1.4  F213      23776
  23.70   50.0  2.0  F062        830
  23.70   50.0  2.0  F087       1414
  23.70   50.0  2.0  F106       1414
  23.70   50.0  2.0  F129       1405
  23.70   50.0  2.0  F158       1396
  23.70   50.0  2.0  F184       2782
  23.70   50.0  2.0  F146        602
  23.70   50.0  2.0  F213      24150
  23.70   50.0  3.0  F062       1086
  23.70   50.0  3.0  F087       1888
  23.70   50.0  3.0  F106       1897
  23.70   50.0  3.0  F129       1879
  23.70   50.0  3.0  F158       1843
  23.70   50.0  3.0  F184       3420
  23.70   50.0  3.0  F146        757
  23.70   50.0  3.0  F213      24780
  23.80    5.0  1.4  F062         46
  23.80    5.0  1.4  F087         55
  23.80    5.0  1.4  F106         55
  23.80    5.0  1.4  F129         55
  23.80    5.0  1.4  F158         55
  23.80    5.0  1.4  F184         83
